y1_y1,y1_y2,y1_y3,y2_y1,y2_y2,y2_y3,y3_y1,y3_y2,y3_y3
4.869951989428632,-4.682268497515908,-1.2245435219246457,-4.682268497515908,5.319874074975758,1.1789727224925792,-1.2245435219246457,1.1789727224925792,0.6282863759127619
5.9636324380644234,-3.2564033705973356,-0.0772993830988841,-3.2564033705973356,2.359318022982088,0.060559624946321076,-0.0772993830988841,0.060559624946321076,1.5721840893093961
6.154327099009656,-4.466230758995847,-2.4522913351386397,-4.466230758995847,4.178268340502311,2.17642247161099,-2.4522913351386397,2.17642247161099,2.958387923895711
4.580955471081969,-2.2240482932439405,-0.21211907147228906,-2.2240482932439405,2.3772584058224915,-0.09058862800491295,-0.21211907147228906,-0.09058862800491295,0.6542607493821107
6.507001914037752,-4.056083659723907,-1.8533179543872047,-4.056083659723907,4.141623947363905,0.9824624944119793,-1.8533179543872047,0.9824624944119793,2.2995102683697946
7.284670935691865,-5.973008116497958,-0.09061213900449212,-5.973008116497958,5.9150007512699,0.4602692520722228,-0.09061213900449212,0.4602692520722228,1.0642894180418807
5.694282728334976,-4.423968950049929,-2.201113752531684,-4.423968950049929,5.08946157084217,2.2689943366420446,-2.201113752531684,2.2689943366420446,2.166905505347815
5.093617664214948,-2.972594840473595,-0.9276764548550717,-2.972594840473595,2.8844634898638546,1.1166001827107226,-0.9276764548550717,1.1166001827107226,1.3840720947402847
2.60547526049792,-1.7540011507561166,-0.2779783680228601,-1.7540011507561166,1.9366042420207612,0.11993420110039352,-0.2779783680228601,0.11993420110039352,0.5628654324918149
4.708350684907287,-3.7796544585475758,-0.20745276604148571,-3.7796544585475758,4.147627817538312,0.4214163855211569,-0.20745276604148571,0.4214163855211569,0.4452293680614569
2.6944526536957856,-1.7839905258754865,-0.44097036031811576,-1.7839905258754865,3.0155756833935117,1.1293769425817555,-0.44097036031811576,1.1293769425817555,0.9251937539602614
3.6295646426400276,-2.3077312413633635,-0.9641581836524533,-2.3077312413633635,2.1539184848305144,0.659843072467725,-0.9641581836524533,0.659843072467725,0.9685591242936183
