y1_y1,y1_y2,y1_y3,y2_y1,y2_y2,y2_y3,y3_y1,y3_y2,y3_y3
0.2991563455084578,-0.16031966340807713,0.1922630681491402,-0.16031966340807713,0.5983541016238416,-0.240726417879223,0.1922630681491402,-0.240726417879223,0.5006388189807395
0.7467340066654284,-0.2636053326260905,0.2829658946018088,-0.2636053326260905,0.40351932564994686,-0.11991172563144709,0.2829658946018088,-0.11991172563144709,0.41156949892777006
0.80765814095128,0.8409769068280913,0.35086018709002426,0.8409769068280913,1.7609236740550989,0.4574938633880768,0.35086018709002426,0.4574938633880768,0.6413895965763764
1.744040041519456,0.13525318071041947,-0.5230227309135661,0.13525318071041947,0.5725805472471872,0.14618114024405074,-0.5230227309135661,0.14618114024405074,0.7945052503989949
0.6599137499039571,-0.15192723479084375,-0.22079715383888773,-0.15192723479084375,0.7252312650840456,0.3243519483849485,-0.22079715383888773,0.3243519483849485,0.7539732958146023
0.6836243268589708,-0.3360194193005164,-0.46464447854542396,-0.3360194193005164,0.47789185280732477,0.30844776277036456,-0.46464447854542396,0.30844776277036456,1.0097494280858945
1.3694454910803668,0.23455164077196924,1.2470520014005528,0.23455164077196924,0.36496933278452576,0.453934930129619,1.2470520014005528,0.453934930129619,1.9116316297576812
0.5578111980799361,-0.18815912709182928,-0.38056702100903517,-0.18815912709182928,0.3253788893700472,0.15877988301033413,-0.38056702100903517,0.15877988301033413,0.44453580126582726
0.9772405343840553,-0.026806908226951833,0.6408133751828409,-0.026806908226951833,0.28912813493090334,0.006423877475573062,0.6408133751828409,0.006423877475573062,0.8110952044244841
0.9235573488621605,-0.35449672249680564,-0.8378926686791169,-0.35449672249680564,0.37073479770734785,0.5732968023501863,-0.8378926686791169,0.5732968023501863,1.4636341792929406
1.470758262711,-0.6243120300594219,0.730594814559468,-0.6243120300594219,1.6776638472635441,-0.5972531746904834,0.730594814559468,-0.5972531746904834,0.9788171995074214
1.074427917253935,-0.08166254507298824,0.7471957097154677,-0.08166254507298824,0.5995620895732247,-0.20041065365664132,0.7471957097154677,-0.20041065365664132,1.0217757912081311
0.661918334399196,0.35013334414282926,0.2473701854819481,0.35013334414282926,1.5780848221053396,1.2239849544174817,0.2473701854819481,1.2239849544174817,1.33364738734598
3.5314093915597766,-1.086017681934154,-0.9769532636873819,-1.086017681934154,0.7851679165571159,0.24515123095937136,-0.9769532636873819,0.24515123095937136,0.5348019851213939
0.6960570782214933,0.23595060308719998,-0.3696396177364046,0.23595060308719998,0.8284139373558765,-0.33658810552705926,-0.3696396177364046,-0.33658810552705926,0.5176756398459332
0.6014016780007316,0.22456276430640923,0.06989134799353902,0.22456276430640923,1.623367643473472,1.1660986628974264,0.06989134799353902,1.1660986628974264,1.675834751931235
0.397226262269317,-0.39522641773962697,-0.227217853067295,-0.39522641773962697,1.1275066172041994,0.4033803703804091,-0.227217853067295,0.4033803703804091,0.45147933945748014
0.6793920886484853,-0.7079443012717082,-0.4696208962713713,-0.7079443012717082,2.688417435537465,1.3794173640098442,-0.4696208962713713,1.3794173640098442,1.5475083275648815
2.114060039134322,1.1377248982330612,0.5944507349391425,1.1377248982330612,6.094417954554289,2.8750643815832726,0.5944507349391425,2.8750643815832726,1.7461528528630923
1.0291007877435172,-0.24597039533556325,-0.17098122585555595,-0.24597039533556325,1.5429823848650026,-0.41280240872103796,-0.17098122585555595,-0.41280240872103796,0.7404354965838527
1.4053518112094943,-0.0709313731600673,0.43138903845478577,-0.0709313731600673,0.2641966483612359,-0.06735578101052085,0.43138903845478577,-0.06735578101052085,0.4366871630420926
