[1.0, 1.0, 0.0],0.4012008452563633
[0.0, 0.0, 0.0],0.05453872653988071
[1.0, 0.0, 0.0],0.19643908247501873
[0.0, 1.0, 1.0],0.028948336750924796
[1.0, 0.0, 1.0],0.001323696060598857
[0.0, 0.0, 1.0],0.022287728223798698
[1.0, 1.0, 1.0],0.04750123588135886
[0.0, 1.0, 0.0],0.24776034881205608

[1.0, 1.0, 0.0],0.0981631334367558
[0.0, 0.0, 0.0],0.06067674177868053
[1.0, 0.0, 0.0],0.06927759617051343
[0.0, 1.0, 1.0],0.016478001865125325
[1.0, 0.0, 1.0],0.04820813843662115
[0.0, 0.0, 1.0],0.01627106036088601
[1.0, 1.0, 1.0],0.6323426887603331
[0.0, 1.0, 0.0],0.058582639191084744

[1.0, 1.0, 0.0],0.34870734158866185
[0.0, 0.0, 0.0],0.06697423137115573
[1.0, 0.0, 0.0],0.05986633833602361
[0.0, 1.0, 1.0],0.17571351843539912
[1.0, 0.0, 1.0],0.08954687943261407
[0.0, 0.0, 1.0],0.1122434968998342
[1.0, 1.0, 1.0],0.13831555697341785
[0.0, 1.0, 0.0],0.008632636962893672

[1.0, 1.0, 0.0],0.06633697545174007
[0.0, 0.0, 0.0],0.02353390537017279
[1.0, 0.0, 0.0],0.01590024279715221
[0.0, 1.0, 1.0],0.15572277844571256
[1.0, 0.0, 1.0],0.17953308811466923
[0.0, 0.0, 1.0],0.38897635921578233
[1.0, 1.0, 1.0],0.14826529413456616
[0.0, 1.0, 0.0],0.021731356470204445

[1.0, 1.0, 0.0],0.2525967894401427
[0.0, 0.0, 0.0],0.08453096744222063
[1.0, 0.0, 0.0],0.005187788089102768
[0.0, 1.0, 1.0],0.04178716879365322
[1.0, 0.0, 1.0],0.14632827601609522
[0.0, 0.0, 1.0],0.22735035383716243
[1.0, 1.0, 1.0],0.1596465066726252
[0.0, 1.0, 0.0],0.08257214970899789

[1.0, 1.0, 0.0],0.009166618372397546
[0.0, 0.0, 0.0],0.5249615970173811
[1.0, 0.0, 0.0],0.011335060054950923
[0.0, 1.0, 1.0],0.039395118296002965
[1.0, 0.0, 1.0],0.11360719118187618
[0.0, 0.0, 1.0],0.024643647848148424
[1.0, 1.0, 1.0],0.1662862640394137
[0.0, 1.0, 0.0],0.11060450318982908

[1.0, 1.0, 0.0],0.03605593746564907
[0.0, 0.0, 0.0],0.07537822035172899
[1.0, 0.0, 0.0],0.04577532660555397
[0.0, 1.0, 1.0],0.023602917209059805
[1.0, 0.0, 1.0],0.276001331933352
[0.0, 0.0, 1.0],0.17217869598655605
[1.0, 1.0, 1.0],0.33077488079337347
[0.0, 1.0, 0.0],0.040232689654726456

[1.0, 1.0, 0.0],0.09881907588415344
[0.0, 0.0, 0.0],0.21070511404394102
[1.0, 0.0, 0.0],0.058440886314733514
[0.0, 1.0, 1.0],0.0875530974220281
[1.0, 0.0, 1.0],0.05737597259962386
[0.0, 0.0, 1.0],0.3820042890442929
[1.0, 1.0, 1.0],0.04802787270043984
[0.0, 1.0, 0.0],0.057073691990787226

[1.0, 1.0, 0.0],0.14435951361793423
[0.0, 0.0, 0.0],0.13216517045862278
[1.0, 0.0, 0.0],0.32568381013867886
[0.0, 1.0, 1.0],0.017497284603028216
[1.0, 0.0, 1.0],0.03501889102782429
[0.0, 0.0, 1.0],0.010463577253778021
[1.0, 1.0, 1.0],0.003660144612692308
[0.0, 1.0, 0.0],0.33115160828744133

[1.0, 1.0, 0.0],0.07055716009684626
[0.0, 0.0, 0.0],0.022516977639718223
[1.0, 0.0, 0.0],0.1586985704317772
[0.0, 1.0, 1.0],0.08480756283788403
[1.0, 0.0, 1.0],0.24247842484515592
[0.0, 0.0, 1.0],0.08739874483776823
[1.0, 1.0, 1.0],0.13874726088019307
[0.0, 1.0, 0.0],0.19479529843065715

[1.0, 1.0, 0.0],0.2081606345914744
[0.0, 0.0, 0.0],0.07906130825583878
[1.0, 0.0, 0.0],0.06931534592979718
[0.0, 1.0, 1.0],0.0013368755926326335
[1.0, 0.0, 1.0],0.16170585723007874
[0.0, 0.0, 1.0],0.37346479451925046
[1.0, 1.0, 1.0],0.03272143087456762
[0.0, 1.0, 0.0],0.07423375300636018

[1.0, 1.0, 0.0],0.5332883324311707
[0.0, 0.0, 0.0],0.05508636109927568
[1.0, 0.0, 0.0],0.00016168346610076072
[0.0, 1.0, 1.0],0.00526248469511856
[1.0, 0.0, 1.0],0.07510328584160864
[0.0, 0.0, 1.0],0.14516137459123382
[1.0, 1.0, 1.0],0.09447706337741597
[0.0, 1.0, 0.0],0.09145941449807606

[1.0, 1.0, 0.0],0.3811986411990276
[0.0, 0.0, 0.0],0.14192640000750772
[1.0, 0.0, 0.0],0.0825699200936998
[0.0, 1.0, 1.0],0.031599117300326204
[1.0, 0.0, 1.0],0.2670886987322274
[0.0, 0.0, 1.0],0.04606864876633286
[1.0, 1.0, 1.0],0.005759580632492744
[0.0, 1.0, 0.0],0.043788993268385874

[1.0, 1.0, 0.0],0.20895990889813293
[0.0, 0.0, 0.0],0.03572371250994459
[1.0, 0.0, 0.0],0.00015585186755182526
[0.0, 1.0, 1.0],0.11568886180321283
[1.0, 0.0, 1.0],0.009084088037623835
[0.0, 0.0, 1.0],0.26072526070570085
[1.0, 1.0, 1.0],0.2199991168003789
[0.0, 1.0, 0.0],0.14966319937745431

[1.0, 1.0, 0.0],0.352013342442543
[0.0, 0.0, 0.0],0.007111963422875107
[1.0, 0.0, 0.0],0.006877589773827024
[0.0, 1.0, 1.0],0.09286681606127441
[1.0, 0.0, 1.0],0.047992611075546907
[0.0, 0.0, 1.0],0.054982799208136944
[1.0, 1.0, 1.0],0.22667098652312984
[0.0, 1.0, 0.0],0.21148389149266666

[1.0, 1.0, 0.0],0.21258482993329064
[0.0, 0.0, 0.0],0.20348587270603025
[1.0, 0.0, 0.0],0.15281438265948968
[0.0, 1.0, 1.0],0.04767166717991905
[1.0, 0.0, 1.0],0.01580631050325882
[0.0, 0.0, 1.0],0.1482403043965274
[1.0, 1.0, 1.0],0.17917130535260628
[0.0, 1.0, 0.0],0.0402253272688779

[1.0, 1.0, 0.0],0.05537110762583134
[0.0, 0.0, 0.0],0.049852187182385196
[1.0, 0.0, 0.0],0.35871264418129906
[0.0, 1.0, 1.0],0.02884683543956934
[1.0, 0.0, 1.0],0.016815541332709356
[0.0, 0.0, 1.0],0.10131810164850975
[1.0, 1.0, 1.0],0.14772076947299445
[0.0, 1.0, 0.0],0.24136281311670146

[1.0, 1.0, 0.0],0.2327423623034064
[0.0, 0.0, 0.0],0.005740689121638053
[1.0, 0.0, 0.0],0.01682592795577758
[0.0, 1.0, 1.0],0.05635259618195077
[1.0, 0.0, 1.0],0.38800037192711323
[0.0, 0.0, 1.0],0.09859283360022596
[1.0, 1.0, 1.0],0.16012078648855002
[0.0, 1.0, 0.0],0.04162443242133808

[1.0, 1.0, 0.0],0.17167002136158066
[0.0, 0.0, 0.0],0.01820870911133579
[1.0, 0.0, 0.0],0.11794379500986261
[0.0, 1.0, 1.0],0.008947002438936045
[1.0, 0.0, 1.0],0.011885461082977437
[0.0, 0.0, 1.0],0.34552048568351507
[1.0, 1.0, 1.0],0.15965613058612085
[0.0, 1.0, 0.0],0.16616839472567152

[1.0, 1.0, 0.0],0.06787789279696221
[0.0, 0.0, 0.0],0.10109386356516414
[1.0, 0.0, 0.0],0.2721507614151688
[0.0, 1.0, 1.0],0.0936755664841514
[1.0, 0.0, 1.0],0.17775079492069706
[0.0, 0.0, 1.0],0.03995318526341735
[1.0, 1.0, 1.0],0.057764088745349
[0.0, 1.0, 0.0],0.18973384680909028

[1.0, 1.0, 0.0],0.12101631711114583
[0.0, 0.0, 0.0],0.017142776761864504
[1.0, 0.0, 0.0],0.10545549526290543
[0.0, 1.0, 1.0],0.1692320977796763
[1.0, 0.0, 1.0],0.08820079281949594
[0.0, 0.0, 1.0],0.1329379445303467
[1.0, 1.0, 1.0],0.10365241235378003
[0.0, 1.0, 0.0],0.2623621633807852

[1.0, 1.0, 0.0],0.20602031467096807
[0.0, 0.0, 0.0],0.02816817817343944
[1.0, 0.0, 0.0],0.3320250029090463
[0.0, 1.0, 1.0],0.05285332210078996
[1.0, 0.0, 1.0],0.026522948485294177
[0.0, 0.0, 1.0],0.2514159542310655
[1.0, 1.0, 1.0],0.07297452655196807
[0.0, 1.0, 0.0],0.03001975287742849

[1.0, 1.0, 0.0],0.15389815174354202
[0.0, 0.0, 0.0],0.11145477310459664
[1.0, 0.0, 0.0],0.14806302821841683
[0.0, 1.0, 1.0],0.10043985072990995
[1.0, 0.0, 1.0],0.2718284218222352
[0.0, 0.0, 1.0],0.0536630165408019
[1.0, 1.0, 1.0],0.014330541914707121
[0.0, 1.0, 0.0],0.14632221592579045

[1.0, 1.0, 0.0],0.20097453886865324
[0.0, 0.0, 0.0],0.04058962153898064
[1.0, 0.0, 0.0],0.0463750475804715
[0.0, 1.0, 1.0],0.0919229081076686
[1.0, 0.0, 1.0],0.14268052132669015
[0.0, 0.0, 1.0],0.30416579666201937
[1.0, 1.0, 1.0],0.11031713027443783
[0.0, 1.0, 0.0],0.06297443564107859

[1.0, 1.0, 0.0],0.017803315629631583
[0.0, 0.0, 0.0],0.16782903012302772
[1.0, 0.0, 0.0],0.050717198572301544
[0.0, 1.0, 1.0],0.05370208034120193
[1.0, 0.0, 1.0],0.16451810010384402
[0.0, 0.0, 1.0],0.0899495313441681
