1:ID_1:ID,1:ID_2:ID,1:ID_3:ID,1:ID_1:dam,2:ID_1:ID,2:ID_2:ID,2:ID_3:ID,2:ID_1:dam,3:ID_1:ID,3:ID_2:ID,3:ID_3:ID,3:ID_1:dam,1:dam_1:ID,1:dam_2:ID,1:dam_3:ID,1:dam_1:dam
2.0865715480017824,-1.321255720474031,0.1668298140116201,-0.6770298054962105,-1.321255720474031,1.6322069211757289,-0.18666685839364686,0.5260333237222709,0.1668298140116201,-0.18666685839364686,0.6118345817680547,-0.062461557315544154,-0.6770298054962105,0.5260333237222709,-0.062461557315544154,0.9354814768268632
1.8036599558316564,0.2142565881977838,-0.40615938044971506,-0.14511585328442742,0.2142565881977838,0.7450576037452401,0.1907734830292771,1.2054250234408748,-0.40615938044971506,0.1907734830292771,0.4923270459277194,0.2916065543616618,-0.14511585328442742,1.2054250234408748,0.2916065543616618,2.730953334476172
0.2313235040701661,-0.05398495884232126,-0.1553782909625429,0.038046408710128245,-0.05398495884232126,0.7291446369087538,0.6889265557536064,0.427468165790819,-0.1553782909625429,0.6889265557536064,1.2149633081881255,0.48925965293939105,0.038046408710128245,0.427468165790819,0.48925965293939105,0.5884214428465204
1.121328760318713,0.17434306303952374,-0.2193725853607844,0.23604557830812672,0.17434306303952374,0.7115296795024773,0.2522986869233815,0.027840837434755704,-0.2193725853607844,0.2522986869233815,0.43352769575618477,-0.10176998031972752,0.23604557830812672,0.027840837434755704,-0.10176998031972752,0.9824112605397768
0.6890438600559564,-1.1286730013626596,-0.10438110103561354,-0.3450758922406845,-1.1286730013626596,3.6048901061439085,0.27449231404874574,1.403657128971462,-0.10438110103561354,0.27449231404874574,0.3528709307862585,0.24007407272270617,-0.3450758922406845,1.403657128971462,0.24007407272270617,1.0481580497988086
1.1861329067801494,0.34313459553608805,0.21028909029730009,-0.1075415165898296,0.34313459553608805,0.8908136820339438,-0.18018711160270165,0.009783333995013159,0.21028909029730009,-0.18018711160270165,0.4840404145733413,0.37498854336245513,-0.1075415165898296,0.009783333995013159,0.37498854336245513,1.018979989670393
1.352846689917129,-0.45934386811337824,-1.0104734468596752,-0.030282663126540547,-0.45934386811337824,0.5059712410190331,0.3285424733050428,0.10282982203281278,-1.0104734468596752,0.3285424733050428,1.282984568582681,0.20533388899074925,-0.030282663126540547,0.10282982203281278,0.20533388899074925,0.5293938833455833
1.6268048484968987,0.5089600240670766,-0.31897454018035853,-0.3768145198196973,0.5089600240670766,0.5736531214507683,-0.13261020054704312,-0.2240301813359383,-0.31897454018035853,-0.13261020054704312,0.3359051568909669,0.1267937860071095,-0.3768145198196973,-0.2240301813359383,0.1267937860071095,0.6131413218612102
0.5056713780521103,-0.23494550872936007,0.3476662248835253,-0.43678165615981346,-0.23494550872936007,0.5099598299555776,-0.30906669479936544,0.34627605395689687,0.3476662248835253,-0.30906669479936544,1.073139060622122,-0.9213999958913728,-0.43678165615981346,0.34627605395689687,-0.9213999958913728,1.077927273256976
1.6162320808303092,0.17014283359260562,-0.12315191607004308,-0.14695942457767813,0.17014283359260562,0.3303477991568501,-0.01782935500712388,-0.035697633780265775,-0.12315191607004308,-0.01782935500712388,0.40842360068890465,0.13600979601846683,-0.14695942457767813,-0.035697633780265775,0.13600979601846683,0.36903091398052446
1.9392902888827814,-3.0042199886276273,2.2220649352859425,0.6384161520913655,-3.0042199886276273,6.043024227866271,-4.081252595942945,-1.3887473472792657,2.2220649352859425,-4.081252595942945,3.214516503455556,1.0556447667532274,0.6384161520913655,-1.3887473472792657,1.0556447667532274,0.8027510692442587
0.43442594020209657,0.18333701371334069,0.13190476785007305,-0.012386895796161982,0.18333701371334069,0.9889669235805003,0.2768492071647295,-0.21226643881025695,0.13190476785007305,0.2768492071647295,0.7187779315045305,0.16235698298007895,-0.012386895796161982,-0.21226643881025695,0.16235698298007895,0.4065035109923864
