2:x2_2:x2,2:x2_3:x2,3:x2_2:x2,3:x2_3:x2
2.1114641062639117,0.12146992390940975,0.12146992390940975,0.2691241108069536
2.499152518685501,-0.8099396028275953,-0.8099396028275953,0.9397228960455518
0.5173132998184585,0.2750635803178699,0.2750635803178699,0.42393212244870526
0.29652344113184204,-0.03136940451568843,-0.03136940451568843,0.23235667876730595
1.1368104826159513,-0.010881039235535073,-0.010881039235535073,0.671286503292141
0.36293362442899646,-0.1042546041429053,-0.1042546041429053,0.6558480536871691
2.0849754234031,-1.0588613233867183,-1.0588613233867183,1.4741968199406041
2.2945539667990715,-1.0200596369943569,-1.0200596369943569,1.1137144090487532
1.6558382706824293,-1.239221462566427,-1.239221462566427,1.2642353081441928
0.7352873685554273,-0.4924806497848201,-0.4924806497848201,0.7597658613450191
0.5738703555521673,-0.11828306250311069,-0.11828306250311069,0.30387273151193317
1.2987421018597816,-0.28289256015934233,-0.28289256015934233,0.5552497882111658
2.838712356350916,-1.7572162463934469,-1.757216246393447,1.6206888963150683
0.9888003496487934,-0.30540690651244856,-0.30540690651244856,0.9608265914112247
2.7258245209412597,-0.7786547570914245,-0.7786547570914242,0.6929239418660788
0.3565200670103679,-0.02842770894758868,-0.02842770894758868,0.4581276400822496
0.608261941448459,-0.06689469298239835,-0.06689469298239835,0.7382992754974808
0.7281977771227028,-0.14889594167344833,-0.14889594167344833,0.571066973243896
3.382258380294724,-0.8040493011182236,-0.8040493011182235,0.6515357281625829
0.9601566935991426,0.3386656877570758,0.3386656877570758,3.2326462527358357
0.3867838910355378,-0.0474293807656872,-0.0474293807656872,0.3495640177603868
0.285121029131312,0.04808171365956883,0.04808171365956883,0.4601991527635707
0.41579118683973537,0.07201471191650366,0.07201471191650366,0.12488025943013882
1.9232919811481424,-0.03251603030410391,-0.03251603030410391,0.2084344488168454
0.3620662885457882,-0.23394037214885174,-0.23394037214885174,0.5640466519591932
0.5492234359127641,0.21125117928486145,0.21125117928486145,0.759584106391368
0.33905304061248415,0.08862728270727939,0.08862728270727939,0.7571545259167386
0.3814871302001976,-0.3347740311215763,-0.3347740311215763,1.3248566178199135
2.0146472582433574,0.538510148739758,0.538510148739758,0.6439795298495661
1.4424252301441964,-0.03321415289070842,-0.03321415289070842,0.825174894296231
0.6633446915030354,-0.02840557526151636,-0.02840557526151636,0.5021624355078702
0.9148162720159918,-0.5098074013717291,-0.5098074013717291,0.8911127788790141
1.7288781943561178,-0.7399521255825755,-0.7399521255825755,1.1092255049809907
0.4528972149669363,-0.08969160728129331,-0.08969160728129331,0.36829905636698335
0.8560461885626194,0.51545398146809,0.51545398146809,1.226341099607421
0.9700050468344383,0.8227234090079518,0.8227234090079518,1.9936579147968325
1.4447442649855902,0.07817326499464639,0.07817326499464639,0.3737543201391742
1.1805853117959262,-0.21764601047603999,-0.21764601047603999,0.6581237169243938
0.9335235744758394,0.09456179290782415,0.09456179290782415,0.3217850568280959
0.7202928884159402,-0.09556139135017182,-0.09556139135017182,0.4702330048132282
1.372886088328378,0.592104406267738,0.5921044062677381,0.5859164605499393
0.8243243469327889,-0.2503181841413272,-0.2503181841413272,1.4469686904605275
1.1835693594922323,-0.15419046507878892,-0.15419046507878892,0.4783887643127965
0.9863059169174387,-0.07606177277223887,-0.07606177277223887,0.42899954681662017
0.4485606622773076,0.35044237135791645,0.35044237135791645,1.4617939273624236
0.9645109847709461,0.6403156887321482,0.6403156887321482,0.658094229998338
1.1071770934398253,0.1400570574994421,0.1400570574994421,0.6391271910434058
0.2101571889873241,-0.06084807962199534,-0.06084807962199534,0.47544957826174356
2.1294528937774277,0.49253633211907505,0.49253633211907505,0.6074508832653388
0.6732159852438768,0.10233376151157193,0.10233376151157193,0.9678641298928231
