m1,m2,m3,m4,m5
0.363370046680602,-0.3697062942029469,0.5555641335280928,-0.3840495735290299,1.3960216482250338
-0.24502575237397772,-0.4277428120909956,1.4955653257822292,0.024033705681181183,0.41118591784693537
-1.441586148422438,-1.8956448024763461,1.2679061789279638,0.0,0.40997591880310735
-0.1562686796647202,0.22827711419941032,0.0,0.0,0.0
-0.564300073313919,0.0,-0.2071288874668249,0.0,0.0
0.0,1.184048135171006,2.7776185275129066,0.0,-0.29853838680556166
-0.580632532328017,-0.569659560790063,0.0,-0.8405029193923227,0.12953499485339504
0.0,-0.39142771683787203,0.0,0.0,0.0
0.0,0.26378481895119776,0.0,-0.4784165246804153,0.0
-0.24735738413425656,0.0,-0.39642155679113517,0.0,1.4753084579213809
-0.30265933692277686,0.0,0.0,0.0,0.6453486823528831
0.0,0.0,0.5647070376993824,0.38497268344446045,0.5375124578900912
-0.75012542549152,-0.17066788623350626,0.773816792737827,0.11997740999400641,0.7066966063110396
0.3174138077241443,-0.4544283943420773,0.028218033608154357,0.0,0.0
-2.4818040187098873,-0.8111118080905302,0.7114930807459796,0.12550193625913147,0.0
0.0,0.0,1.6593032758183528,0.0,-0.11390075453165793
0.0,-0.6241914648572305,1.588235862334626,0.0,0.0
-0.3375306266743278,0.28133737974212947,0.2503208715920762,0.0,0.38148789648877807
0.0,0.04673339497906562,0.44365568724577287,0.0,0.0
-0.4152363051998733,0.7136756270121779,0.21808199194638989,0.0,-0.014755024586547871
0.0,0.7389289202635361,2.6166267935101506,0.0,-0.5786185668888665
0.2684517379062889,-0.5566594353850267,-0.016934348924155573,0.10223245378139503,0.3218306731916692
0.8702078109088158,0.0,1.5005282711332935,0.7798311237113784,0.0
0.0,0.0,0.0,-0.04675274604239421,0.7818210298068639
-0.048795065975547336,0.0,-0.7795075266499265,1.3168798857898576,0.0
0.18761532243196005,-1.5195011302805042,0.0,0.5664821369581311,0.0
-0.08837734462493775,-0.004590738183707081,0.0,0.0,0.0
0.18214997868630722,0.0,0.9966852473798309,0.0,-0.4192196375879348
0.0,0.04745864371320287,0.4636669330759122,0.0,0.0
0.0,0.0,2.129757555483091,0.0,0.0
0.09275899044991666,0.0,-0.21513640583485594,0.0,1.9949233667321349
-0.39568611375710344,0.0,0.0,-0.35196334412415714,-0.537682504823228
0.0,0.03175859047368007,0.2323273835309649,-0.7584341362328052,1.71926187374025
-1.1453483216757574,-0.5775570019445905,1.5186528860559572,1.024145051276866,0.0
0.5411336883416449,-0.13223814049037874,0.0,0.21396050157249719,0.0
0.0,0.0,1.2206042740656713,0.0,-0.0020074789313297425
0.0,0.0,0.0,0.0,0.0
0.0,-1.0435300053034147,-0.02765801246674937,-0.18559657922838219,-0.029855604967435723
0.0,0.0,2.6970637971507543,-0.6542903176777592,-1.9322223843518098
0.0,0.4945444614847623,0.7474350171972477,0.0,0.6760239842258804
0.07415788931904324,-1.091162228327552,0.0,0.0,0.0
-0.34249334181505914,0.0,0.0,0.0,-0.39256793206014695
0.0,0.0,0.0,0.0,1.0665115442134776
0.3570318795799884,0.0,0.8595290091765416,0.0,0.0
-0.7162902039572014,-0.182998875986072,0.3049290353141007,0.0,0.6311355544874651
-0.09674607447441058,0.0,0.9654854029349714,0.0,0.0
0.0,0.0,1.8875489331713624,-0.5265872989835874,0.0
0.0,0.0,0.0,-0.009197252370144737,0.6040073081259623
0.588314719657387,0.0,1.8233070440182142,0.0,0.0
0.0,-0.7004360529629132,1.0715629192241864,-0.7799560400169936,1.0460307832692681
