m1,m2,m3,m4,m5
0.0,0.0,-0.4953226004274591,0.0,0.0
-0.09185357371505068,-0.005607561998519875,-1.3342557544324403,-0.19088013748357224,-1.0910231503230692
0.0,0.0,0.0,0.08091523010686757,-0.5659774227750634
0.4694324580913363,0.0,-0.39489187987313007,1.165992780264309,-0.5697788394187925
0.8553560672376728,-0.04330780944024157,0.0,-0.4053973583919479,0.3461450820878652
0.6432932072163415,0.0,0.12179126756306202,0.0,-0.688843863360032
-0.07304925857878558,0.803862578079787,-1.266563065092675,-0.1551189681843948,0.0018337634054256258
0.0,0.0,0.0,0.1857246368461571,0.0
-0.10397071939506532,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.722407254197425,-1.2153435199114326
0.0,0.46830141617975707,-0.47748979425133,0.0,0.0
0.05908635502158502,0.06747122912393576,0.0,0.0,0.19033057388002889
0.11430486712727095,0.09133335472893168,0.0,0.7979642862528804,0.3288762381008221
0.5223750080179947,1.097780025905201,0.0,0.31093030461865623,0.629183934093613
0.0,0.0,0.0,0.0,0.0
0.0,-0.6258622594254162,0.0,0.0,0.0
0.0,1.4059202640829733,0.0,0.0,0.0
-0.2478283268009231,0.0,0.0,-0.0836422473817262,0.0
1.142358906779138,0.0,-0.28831245804619154,0.47262395238622895,-0.19706484531384827
-0.26711607840579993,0.5994978676580982,0.291055579009074,0.0,0.0
0.0,0.0,-0.50087553965325,0.3048531479812522,0.0
0.0,0.0,0.0,0.0,0.0
0.47333249469873484,0.0,-0.866720231298407,0.6598426204050104,0.3229117999256733
0.41833197207239436,0.21086078310162198,-0.09147293735559336,0.0,0.4671070282768909
-0.33999529831642605,0.0,-0.08187096389998147,0.9152862477364476,0.0
0.0,0.09804715591286223,0.0,0.04422857780529005,0.0
0.0,0.0,0.47091861449031913,0.0,-1.1498355509756313
0.0,0.13737811904127795,0.0,-0.2190761081974979,-0.882773193181442
0.0,0.8010307248862093,0.0,-0.9187816762599399,0.0
-0.7534471234552825,1.3772566894765665,0.0,1.4982426016029058,-1.7171005445925651
0.0,-0.38920899067132675,0.0,0.0,0.0
0.18888947541265,-0.6451403038390722,0.0,0.0,0.0
-0.16410845174764607,0.1983358043620106,-0.011431558985866896,0.41924528095280267,0.0
0.0,0.0,0.0,0.0,1.2459908532740953
0.0,-0.14482135350582337,0.0,0.0,-0.33836074283714845
-0.7114934602162581,0.0,-1.1333429996087299,-0.361980343729285,0.0
0.0,-0.1742223820178192,0.0,-0.21722812170620953,0.22703457312240066
0.0,0.0,0.0,0.6270824784228886,0.27305052926340956
-0.5643446895539923,0.5381162268419843,0.0,0.0,0.0
0.0,0.23387517331374835,0.16455973993812922,0.0,0.1155524538993834
0.0,0.0,0.0,-1.3329598003883016,0.9357821408743052
0.5626893411239747,0.0,0.0,-0.14486017177929,0.0
0.31373425542961086,0.0,0.0,0.3063134672032952,-0.5207706586715986
0.23641951180848664,-0.1759107846750383,0.0,0.3552535758374901,0.7686885637623229
-0.4359833523289821,0.0,-0.23745281324944242,0.0,0.0
0.1432187417831317,0.0,0.0,1.1467233581972387,0.2961650233487345
0.0,0.0,0.0,0.0,0.0
-0.4120583802238942,0.0,0.0,0.0,0.0
0.0,1.2077972060803162,0.0,0.0,0.0
0.0,0.0,0.0,-0.22670191898827766,0.0
