2:x2_2:x2,2:x2_3:x2,3:x2_2:x2,3:x2_3:x2
0.3149211051368196,-0.026574683103817515,-0.026574683103817515,0.3367434344000854
0.9340342847626972,-0.398593277604608,-0.398593277604608,0.6302123147950233
0.45223866705992527,-0.014116431381177469,-0.014116431381177469,0.44188081075147406
0.5011264152182369,-0.3377126803530341,-0.3377126803530341,0.6819410174402704
0.7485855382766573,0.5478334183800373,0.5478334183800373,1.336688978234211
0.504162426400875,0.06887542575293704,0.06887542575293704,0.2629454885602296
0.2960086742152765,0.06995460552965165,0.06995460552965165,0.7413103680801155
1.081368168536854,0.21786350231648755,0.21786350231648755,0.600106731125486
0.43592865960508376,-0.10798189142828334,-0.10798189142828334,1.3588724340058704
0.6433939131814773,0.4095225545558845,0.4095225545558845,1.0021411298714884
0.7490258413812555,-0.14407074996079008,-0.14407074996079008,0.5046203346262819
0.36455924405459467,-0.24509664812392518,-0.24509664812392518,0.36883786285510384
0.5939216076888412,0.22639108438771854,0.22639108438771854,0.5758308470918851
0.5448631485811455,-0.20445278146578913,-0.20445278146578913,0.2804971856996394
1.184459673911046,-0.09335130181863505,-0.09335130181863505,0.6453781300153948
0.5930570412112883,0.2880933141025248,0.2880933141025248,1.175791459605472
1.0326230590255916,-0.20856603010111968,-0.20856603010111968,0.9828087940675463
0.3549478565284433,0.10115742417908173,0.10115742417908173,0.33385277001182684
0.9148177911631464,-0.23189455296149356,-0.23189455296149356,0.7227754579748984
0.806684353603401,-0.4107907850791614,-0.4107907850791614,0.6848948920220211
0.7275677046680664,0.3031089762806491,0.3031089762806491,0.34453159692374385
0.3271997989934074,-0.39367447766121433,-0.39367447766121433,1.3709227666793316
0.429517444918331,0.10562447228424686,0.10562447228424686,0.49210493196985433
1.8634956045661406,-0.4650416411642474,-0.4650416411642474,0.5906214720769708
2.584421327764294,0.5668830292486212,0.5668830292486218,0.40171045550913614
0.7176517271432599,0.0798456210792938,0.0798456210792938,0.28806877514077184
0.26629581333275437,0.15391198070641546,0.15391198070641546,0.5002787671366735
1.4095335859378126,0.22949786135825684,0.22949786135825684,0.7674130355081666
1.834778340958474,-1.1484628134716524,-1.1484628134716524,1.6620576129980398
0.5334101033947968,-0.04849973262846493,-0.04849973262846493,0.48357043718328846
1.1927306217403557,0.5307986655317183,0.5307986655317183,1.2367233340541817
0.6384760253034989,-0.049405608781563776,-0.049405608781563776,0.49733694427344133
0.47214475210835516,0.31371420954761514,0.31371420954761514,0.5529836702103913
1.4776185814968419,-0.06461054993089906,-0.06461054993089906,0.22392830087141652
0.7713519376932181,0.3097218302966595,0.3097218302966595,0.6174415511564579
1.3058760540960201,-0.09086535380792105,-0.09086535380792105,2.3306313636617704
0.6439655336803213,-0.01060515430383008,-0.01060515430383008,0.5184890945712102
0.5899224128300445,-0.1654916915631127,-0.1654916915631127,0.38050327512833154
0.5912709872658606,0.04352606491183368,0.04352606491183368,0.8586878559918354
0.49100505144398,-0.09551192145245883,-0.09551192145245883,0.47545530893418053
0.38211351260036347,-0.141574970965815,-0.141574970965815,1.2062372446985685
0.3094972341153889,0.00713068941261222,0.00713068941261222,0.239560472424584
0.6794635044685953,0.0470943728397409,0.0470943728397409,0.5723970127874272
0.379787939477205,-0.22864691124372424,-0.22864691124372424,0.5372966665469648
0.817406118687256,0.08775733424837308,0.08775733424837308,0.26405182831253404
0.46335391456816766,-0.08938391620225258,-0.08938391620225258,1.0482963506173748
2.5351007573581716,1.8183600485630984,1.8183600485630984,1.8060791990376286
1.2550159647575665,-0.5719849005227282,-0.5719849005227282,0.94142442371014
0.6150530222472128,0.0755865523521234,0.0755865523521234,0.4894553940801953
0.3871378479995775,0.013766950667912912,0.013766950667912912,0.15278045658082637
