[1.0, 1.0, 0.0],0.48278599043284465
[0.0, 0.0, 0.0],0.13788199929694875
[1.0, 0.0, 0.0],0.1734710392019611
[0.0, 1.0, 1.0],0.04731271061539838
[1.0, 0.0, 1.0],0.023795041380583217
[0.0, 0.0, 1.0],0.041921094803305775
[1.0, 1.0, 1.0],0.045368634087207343
[0.0, 1.0, 0.0],0.0474634901817507

[1.0, 1.0, 0.0],0.11711356942685984
[0.0, 0.0, 0.0],0.008328171971340038
[1.0, 0.0, 0.0],0.09885119017053581
[0.0, 1.0, 1.0],0.01621206443248739
[1.0, 0.0, 1.0],0.5782968947200373
[0.0, 0.0, 1.0],0.03506356085749557
[1.0, 1.0, 1.0],0.11159704512352894
[0.0, 1.0, 0.0],0.03453750329771506

[1.0, 1.0, 0.0],0.16927636438917623
[0.0, 0.0, 0.0],0.07684514857163272
[1.0, 0.0, 0.0],0.11680655449867931
[0.0, 1.0, 1.0],0.020466901370242655
[1.0, 0.0, 1.0],0.12007471191928257
[0.0, 0.0, 1.0],0.11701918116776176
[1.0, 1.0, 1.0],0.377615831392352
[0.0, 1.0, 0.0],0.001895306690872756

[1.0, 1.0, 0.0],0.05981254542269936
[0.0, 0.0, 0.0],0.06540030933477567
[1.0, 0.0, 0.0],0.13250123209642053
[0.0, 1.0, 1.0],0.04691216164670556
[1.0, 0.0, 1.0],0.18646260198134615
[0.0, 0.0, 1.0],0.03358605742855367
[1.0, 1.0, 1.0],0.3163943283786675
[0.0, 1.0, 0.0],0.1589307637108317

[1.0, 1.0, 0.0],0.38368886475087244
[0.0, 0.0, 0.0],0.013616957102172622
[1.0, 0.0, 0.0],0.01465585379616331
[0.0, 1.0, 1.0],0.013569981610039396
[1.0, 0.0, 1.0],0.06875271178776787
[0.0, 0.0, 1.0],0.044177699196424565
[1.0, 1.0, 1.0],0.42342335915691254
[0.0, 1.0, 0.0],0.038114572599647206

[1.0, 1.0, 0.0],0.35861074889351685
[0.0, 0.0, 0.0],0.0354153033009324
[1.0, 0.0, 0.0],0.19443471752510696
[0.0, 1.0, 1.0],0.03549451482065594
[1.0, 0.0, 1.0],0.1516341906512672
[0.0, 0.0, 1.0],0.05473151238387594
[1.0, 1.0, 1.0],0.16272504451779532
[0.0, 1.0, 0.0],0.006953967906849132

[1.0, 1.0, 0.0],0.16450210472438218
[0.0, 0.0, 0.0],0.31340203056126775
[1.0, 0.0, 0.0],0.216717392672492
[0.0, 1.0, 1.0],0.0895273457369584
[1.0, 0.0, 1.0],0.0792226385340476
[0.0, 0.0, 1.0],0.0009248557582324956
[1.0, 1.0, 1.0],0.04012916664366872
[0.0, 1.0, 0.0],0.09557446536895098

[1.0, 1.0, 0.0],0.14446156662986864
[0.0, 0.0, 0.0],0.014429026996214869
[1.0, 0.0, 0.0],0.17224933766042433
[0.0, 1.0, 1.0],0.009058865106990499
[1.0, 0.0, 1.0],0.05286427545360643
[0.0, 0.0, 1.0],0.27120352383344587
[1.0, 1.0, 1.0],0.26400818932537923
[0.0, 1.0, 0.0],0.07172521499407009

[1.0, 1.0, 0.0],0.09550198722733401
[0.0, 0.0, 0.0],0.022418249878513305
[1.0, 0.0, 0.0],0.016492242934357526
[0.0, 1.0, 1.0],0.048306729698462544
[1.0, 0.0, 1.0],0.04245978473606998
[0.0, 0.0, 1.0],0.531750956114012
[1.0, 1.0, 1.0],0.20019134345956083
[0.0, 1.0, 0.0],0.042878705951689695

[1.0, 1.0, 0.0],0.04909604348391005
[0.0, 0.0, 0.0],0.030629522707683814
[1.0, 0.0, 0.0],0.30267905807327306
[0.0, 1.0, 1.0],0.0042175367617665535
[1.0, 0.0, 1.0],0.0776427130132328
[0.0, 0.0, 1.0],0.007025526637657867
[1.0, 1.0, 1.0],0.07896665443954874
[0.0, 1.0, 0.0],0.4497429448829271

[1.0, 1.0, 0.0],0.4138224565517656
[0.0, 0.0, 0.0],0.0012129326154857547
[1.0, 0.0, 0.0],0.1658261874329988
[0.0, 1.0, 1.0],0.15689642084262936
[1.0, 0.0, 1.0],0.036943573157984515
[0.0, 0.0, 1.0],0.038134061410548925
[1.0, 1.0, 1.0],0.14896199106444968
[0.0, 1.0, 0.0],0.0382023769241374

[1.0, 1.0, 0.0],0.09956005066652279
[0.0, 0.0, 0.0],0.13406238866708955
[1.0, 0.0, 0.0],0.04817189871383769
[0.0, 1.0, 1.0],0.18706474457014471
[1.0, 0.0, 1.0],0.240382231438203
[0.0, 0.0, 1.0],0.13879391522176113
[1.0, 1.0, 1.0],0.08597296105590996
[0.0, 1.0, 0.0],0.06599180966653105

[1.0, 1.0, 0.0],0.22987097232614503
[0.0, 0.0, 0.0],0.0007889574807497984
[1.0, 0.0, 0.0],0.2587207924752514
[0.0, 1.0, 1.0],0.21274442457625634
[1.0, 0.0, 1.0],0.12898157508157868
[0.0, 0.0, 1.0],0.11151105972819231
[1.0, 1.0, 1.0],0.027480508014320337
[0.0, 1.0, 0.0],0.029901710317506144

[1.0, 1.0, 0.0],0.14723246700649456
[0.0, 0.0, 0.0],0.0813566437206972
[1.0, 0.0, 0.0],0.21823814178645123
[0.0, 1.0, 1.0],0.07669930352660027
[1.0, 0.0, 1.0],0.042537864975665064
[0.0, 0.0, 1.0],0.04342692945332791
[1.0, 1.0, 1.0],0.3056482664100922
[0.0, 1.0, 0.0],0.08486038312067162

[1.0, 1.0, 0.0],0.2210132887146766
[0.0, 0.0, 0.0],0.02128785016673811
[1.0, 0.0, 0.0],0.3451577357743426
[0.0, 1.0, 1.0],0.004249625802883856
[1.0, 0.0, 1.0],0.05653218062496619
[0.0, 0.0, 1.0],0.00589170631423004
[1.0, 1.0, 1.0],0.05940464311541623
[0.0, 1.0, 0.0],0.2864629694867464

[1.0, 1.0, 0.0],0.10193211635208008
[0.0, 0.0, 0.0],0.03550734590385116
[1.0, 0.0, 0.0],0.15332167286674836
[0.0, 1.0, 1.0],0.06877822710983025
[1.0, 0.0, 1.0],0.19051618225095585
[0.0, 0.0, 1.0],0.019078377466641563
[1.0, 1.0, 1.0],0.38162388613341325
[0.0, 1.0, 0.0],0.04924219191647952

[1.0, 1.0, 0.0],0.060286581880410535
[0.0, 0.0, 0.0],0.11211260289934821
[1.0, 0.0, 0.0],0.060705786212678636
[0.0, 1.0, 1.0],0.022446472060685
[1.0, 0.0, 1.0],0.6902722120369353
[0.0, 0.0, 1.0],0.018522736168182393
[1.0, 1.0, 1.0],0.015245550650258073
[0.0, 1.0, 0.0],0.020408058091501834

[1.0, 1.0, 0.0],0.3816639006603908
[0.0, 0.0, 0.0],0.04444130462652743
[1.0, 0.0, 0.0],0.19299214339807122
[0.0, 1.0, 1.0],0.006043433281435777
[1.0, 0.0, 1.0],0.008711815735011254
[0.0, 0.0, 1.0],0.0590742588225441
[1.0, 1.0, 1.0],0.24855475470036317
[0.0, 1.0, 0.0],0.05851838877565626

[1.0, 1.0, 0.0],0.07171402663582258
[0.0, 0.0, 0.0],0.25542963612398395
[1.0, 0.0, 0.0],0.2794345631982515
[0.0, 1.0, 1.0],0.07106129402515209
[1.0, 0.0, 1.0],0.013682301393090731
[0.0, 0.0, 1.0],0.12294271066517715
[1.0, 1.0, 1.0],0.10613276048607934
[0.0, 1.0, 0.0],0.07960270747244269

[1.0, 1.0, 0.0],0.13926796338319142
[0.0, 0.0, 0.0],0.015394904873369943
[1.0, 0.0, 0.0],0.12244949076868866
[0.0, 1.0, 1.0],0.08425308919380603
[1.0, 0.0, 1.0],0.14230572938550712
[0.0, 0.0, 1.0],0.07107461223899686
[1.0, 1.0, 1.0],0.2431035411544586
[0.0, 1.0, 0.0],0.18215066900198132

[1.0, 1.0, 0.0],0.004543737208065072
[0.0, 0.0, 0.0],0.05518455523693519
[1.0, 0.0, 0.0],0.2826259064879364
[0.0, 1.0, 1.0],0.024815960699352112
[1.0, 0.0, 1.0],0.19135257098409963
[0.0, 0.0, 1.0],0.00470914269977154
[1.0, 1.0, 1.0],0.03433691687780723
[0.0, 1.0, 0.0],0.40243120980603286

[1.0, 1.0, 0.0],0.0812046467205775
[0.0, 0.0, 0.0],0.01273147506686772
[1.0, 0.0, 0.0],0.4374346874318744
[0.0, 1.0, 1.0],0.07914234707085425
[1.0, 0.0, 1.0],0.04475144395884721
[0.0, 0.0, 1.0],0.18877531369889333
[1.0, 1.0, 1.0],0.05731404699728454
[0.0, 1.0, 0.0],0.09864603905480096

[1.0, 1.0, 0.0],0.28806009750161826
[0.0, 0.0, 0.0],0.02407820563054992
[1.0, 0.0, 0.0],0.17736255880222057
[0.0, 1.0, 1.0],0.1359181863324218
[1.0, 0.0, 1.0],0.19209959380790545
[0.0, 0.0, 1.0],0.03499627790116207
[1.0, 1.0, 1.0],0.08179546536678256
[0.0, 1.0, 0.0],0.06568961465733938

[1.0, 1.0, 0.0],0.004247410587968646
[0.0, 0.0, 0.0],0.09582330723151536
[1.0, 0.0, 0.0],0.11961482042626549
[0.0, 1.0, 1.0],0.2159235344179316
[1.0, 0.0, 1.0],0.21885005082531928
[0.0, 0.0, 1.0],0.04446807760992745
[1.0, 1.0, 1.0],0.17919224350219157
[0.0, 1.0, 0.0],0.12188055539888053

[1.0, 1.0, 0.0],0.12731773700278734
[0.0, 0.0, 0.0],0.07164801123595035
[1.0, 0.0, 0.0],0.1616762415876903
[0.0, 1.0, 1.0],0.07835444307901558
[1.0, 0.0, 1.0],0.21703811467708517
[0.0, 0.0, 1.0],0.024301619035780528
[1.0, 1.0, 1.0],0.04235762581625472
[0.0, 1.0, 0.0],0.27730620756543595

[1.0, 1.0, 0.0],0.23112714035613888
[0.0, 0.0, 0.0],0.1685948382407658
[1.0, 0.0, 0.0],0.043492712370954964
[0.0, 1.0, 1.0],0.09812153119179795
[1.0, 0.0, 1.0],0.15816209509620532
[0.0, 0.0, 1.0],0.20125885669643745
[1.0, 1.0, 1.0],0.053112069528789135
[0.0, 1.0, 0.0],0.04613075651891044

[1.0, 1.0, 0.0],0.2150591257454211
[0.0, 0.0, 0.0],0.05530770520054859
[1.0, 0.0, 0.0],0.0034971440987850554
[0.0, 1.0, 1.0],0.16041869327576186
[1.0, 0.0, 1.0],0.07943798178222188
[0.0, 0.0, 1.0],0.015920827771007427
[1.0, 1.0, 1.0],0.18026064759165952
[0.0, 1.0, 0.0],0.2900978745345946

[1.0, 1.0, 0.0],0.2335879825601808
[0.0, 0.0, 0.0],0.06207160888603461
[1.0, 0.0, 0.0],0.3350287850439838
[0.0, 1.0, 1.0],0.008455819795407238
[1.0, 0.0, 1.0],0.11917836650618181
[0.0, 0.0, 1.0],0.20203155196359024
[1.0, 1.0, 1.0],0.028154205963939583
[0.0, 1.0, 0.0],0.011491679280681932

[1.0, 1.0, 0.0],0.17941344694313108
[0.0, 0.0, 0.0],0.01038069157588252
[1.0, 0.0, 0.0],0.386584970605846
[0.0, 1.0, 1.0],0.05569120660527885
[1.0, 0.0, 1.0],0.03704768123708235
[0.0, 0.0, 1.0],0.014929611904219557
[1.0, 1.0, 1.0],0.15505472672913295
[0.0, 1.0, 0.0],0.16089766439942646

[1.0, 1.0, 0.0],0.004623774031515463
[0.0, 0.0, 0.0],0.21548662627552229
[1.0, 0.0, 0.0],0.2603010978385308
[0.0, 1.0, 1.0],0.03798551392852633
[1.0, 0.0, 1.0],0.020734736274612083
[0.0, 0.0, 1.0],0.012056204014963719
[1.0, 1.0, 1.0],0.37197676531193863
[0.0, 1.0, 0.0],0.07683528232439064

[1.0, 1.0, 0.0],0.10826628771735505
[0.0, 0.0, 0.0],0.2521164054890399
[1.0, 0.0, 0.0],0.24575872410362462
[0.0, 1.0, 1.0],0.05214747795495639
[1.0, 0.0, 1.0],0.014279636817560615
[0.0, 0.0, 1.0],0.16625158677087554
[1.0, 1.0, 1.0],0.09837605506080042
[0.0, 1.0, 0.0],0.0628038260857875

[1.0, 1.0, 0.0],0.2609576855041342
[0.0, 0.0, 0.0],0.007365139576487946
[1.0, 0.0, 0.0],0.11928212096755655
[0.0, 1.0, 1.0],0.023766954581632985
[1.0, 0.0, 1.0],0.1889071325017816
[0.0, 0.0, 1.0],0.025686240214635992
[1.0, 1.0, 1.0],0.06827662133727001
[0.0, 1.0, 0.0],0.30575810531650066

[1.0, 1.0, 0.0],0.039831448288237245
[0.0, 0.0, 0.0],0.07236872636991822
[1.0, 0.0, 0.0],0.3895098964181487
[0.0, 1.0, 1.0],0.10685563410904998
[1.0, 0.0, 1.0],0.052575498954908054
[0.0, 0.0, 1.0],0.018826079921102957
[1.0, 1.0, 1.0],0.13800186332560488
[0.0, 1.0, 0.0],0.18203085261302981

[1.0, 1.0, 0.0],0.1405122322979411
[0.0, 0.0, 0.0],0.1379047109453197
[1.0, 0.0, 0.0],0.29507855627365115
[0.0, 1.0, 1.0],0.05336510231299761
[1.0, 0.0, 1.0],0.08933827772504827
[0.0, 0.0, 1.0],0.040761229749703407
[1.0, 1.0, 1.0],0.1534389302888385
[0.0, 1.0, 0.0],0.0896009604065002

[1.0, 1.0, 0.0],0.13284830477756787
[0.0, 0.0, 0.0],0.03239259555522244
[1.0, 0.0, 0.0],0.152326487563625
[0.0, 1.0, 1.0],0.022243803751678056
[1.0, 0.0, 1.0],0.28187098584393494
[0.0, 0.0, 1.0],0.2833501263864605
[1.0, 1.0, 1.0],0.05154728946417962
[0.0, 1.0, 0.0],0.043420406657331725

[1.0, 1.0, 0.0],0.22438993063909043
[0.0, 0.0, 0.0],0.03123815384979564
[1.0, 0.0, 0.0],0.3233150031064676
[0.0, 1.0, 1.0],0.0020019560602701817
[1.0, 0.0, 1.0],0.15261436811825688
[0.0, 0.0, 1.0],0.07402869195441948
[1.0, 1.0, 1.0],0.12284565644782292
[0.0, 1.0, 0.0],0.06956623982387683

[1.0, 1.0, 0.0],0.4414772078934489
[0.0, 0.0, 0.0],0.11249035330954302
[1.0, 0.0, 0.0],0.030513817084755795
[0.0, 1.0, 1.0],0.048509900094370624
[1.0, 0.0, 1.0],0.08975519432096714
[0.0, 0.0, 1.0],0.10957148167902972
[1.0, 1.0, 1.0],0.03783357192482367
[0.0, 1.0, 0.0],0.12984847369306118

[1.0, 1.0, 0.0],0.013781415026221894
[0.0, 0.0, 0.0],0.009604893939001343
[1.0, 0.0, 0.0],0.11467154014317817
[0.0, 1.0, 1.0],0.3135528797330399
[1.0, 0.0, 1.0],0.15899231538953543
[0.0, 0.0, 1.0],0.08665281534708053
[1.0, 1.0, 1.0],0.24593757954839662
[0.0, 1.0, 0.0],0.056806560873546005

[1.0, 1.0, 0.0],0.4308929127008638
[0.0, 0.0, 0.0],0.015280664703597848
[1.0, 0.0, 0.0],0.06964772320737674
[0.0, 1.0, 1.0],0.029052539876976143
[1.0, 0.0, 1.0],0.02531745702268361
[0.0, 0.0, 1.0],0.32229353499682983
[1.0, 1.0, 1.0],0.04713599536057506
[0.0, 1.0, 0.0],0.06037917213109693

[1.0, 1.0, 0.0],0.08439626341869391
[0.0, 0.0, 0.0],0.4275849525563544
[1.0, 0.0, 0.0],0.35823917469923977
[0.0, 1.0, 1.0],0.024843400296649727
[1.0, 0.0, 1.0],0.01261487760566854
[0.0, 0.0, 1.0],0.005969472771151242
[1.0, 1.0, 1.0],0.007401195552664978
[0.0, 1.0, 0.0],0.07895066309957742

[1.0, 1.0, 0.0],0.3037965674545505
[0.0, 0.0, 0.0],0.026960065051089093
[1.0, 0.0, 0.0],0.22554286172545684
[0.0, 1.0, 1.0],0.01620245577678684
[1.0, 0.0, 1.0],0.10446609682734682
[0.0, 0.0, 1.0],0.12570382225537138
[1.0, 1.0, 1.0],0.03052316167330351
[0.0, 1.0, 0.0],0.16680496923609514

[1.0, 1.0, 0.0],0.21554447003105034
[0.0, 0.0, 0.0],0.17366987910106027
[1.0, 0.0, 0.0],0.3004292745267234
[0.0, 1.0, 1.0],0.054007297426867974
[1.0, 0.0, 1.0],0.02507724867885367
[0.0, 0.0, 1.0],0.011548432231477179
[1.0, 1.0, 1.0],0.025063111500043627
[0.0, 1.0, 0.0],0.19466028650392347

[1.0, 1.0, 0.0],0.23354777420919898
[0.0, 0.0, 0.0],0.10213644427377869
[1.0, 0.0, 0.0],0.05477782667087574
[0.0, 1.0, 1.0],0.234041834766102
[1.0, 0.0, 1.0],0.045710422938941696
[0.0, 0.0, 1.0],0.09432871910236917
[1.0, 1.0, 1.0],0.017180364189766754
[0.0, 1.0, 0.0],0.21827661384896685

