1:ID_1:ID,1:ID_1:dam,1:dam_1:ID,1:dam_1:dam
2.0469734875746757,-1.4101299821640796,-1.4101299821640796,3.433623413420291
2.761599021942333,0.4619485074557817,0.4619485074557817,1.4936870472862993
2.1647304324012033,3.181821233501689,3.181821233501689,7.590286629644422
3.118308522570011,1.7160831129110636,1.7160831129110636,2.7738804330659304
1.2482214446258117,0.5669632415573258,0.5669632415573258,0.9645427212624056
4.885632539271904,-0.7509396278608822,-0.7509396278608822,3.6310078208700007
12.902066510119962,-23.835557342884925,-23.835557342884925,48.33939742636509
28.831942557821975,-9.659038850399146,-9.659038850399146,4.500100530705214
9.68617667454133,-3.14401276500517,-3.14401276500517,1.5922551375457783
2.616496543049838,-4.254847415164708,-4.254847415164708,8.07794701318502
0.5028594562856296,-0.06942346688215105,-0.06942346688215105,0.5860236452619711
1.5499012561482242,-0.6179418485780226,-0.6179418485780226,0.5898577025010613
3.004766600092643,-0.6468342547583474,-0.6468342547583474,0.7788778797538038
7.257139044420944,2.1896600233447003,2.1896600233447003,1.7010610521040217
1.8066216882257162,0.5780809437591838,0.5780809437591838,1.1648790998878134
1.7578888922818114,-1.293410257276253,-1.293410257276253,1.9546638075771636
1.4271056874149322,-0.5294718319825822,-0.5294718319825822,1.0322376501524662
0.534490371263181,-0.725447219941654,-0.725447219941654,1.9533515923323712
2.3598074373003537,-0.2765074625072312,-0.2765074625072312,1.0438809071131379
0.2946388150084714,-0.024270291111781406,-0.024270291111781406,1.3163449977131771
0.5404127536989326,-0.36469605225356155,-0.36469605225356155,18.289167918055213
0.5732844616684564,0.19070110487726494,0.19070110487726494,0.9310372218372234
0.6144496988719284,-0.3642226783005594,-0.3642226783005594,1.1279322662929903
0.3754771738136742,0.02624836363241358,0.02624836363241358,0.21321579865510498
2.521808237096065,-0.2484871513875528,-0.2484871513875528,0.7477249311367328
1.8319240819473879,1.3141036942812492,1.3141036942812492,2.2118930544722333
6.5865008447767925,-2.811871373463098,-2.811871373463098,1.730364086647467
1.7755386345820867,-0.11719698404796394,-0.11719698404796394,0.4580355622707651
0.37302776010264305,-0.07384620457489287,-0.07384620457489287,0.5901009672684192
1.425679789077455,0.34800430924336506,0.34800430924336506,0.576427887996296
0.32220136055326876,0.1513399826025795,0.1513399826025795,0.6884395108314542
2.4696705697151398,0.22521999431239922,0.22521999431239922,0.6699818455599822
0.5820590103399015,0.19090725702241124,0.19090725702241124,0.36635353254198566
3.3584515434496227,0.7880432049420166,0.7880432049420166,1.147778273586515
14.162923780565002,-1.2106637342789979,-1.2106637342789979,0.3859114052260441
8.708618688540442,4.327179431582631,4.327179431582631,2.3699272721417195
4.889984104970609,-6.226394409256185,-6.226394409256185,9.11078925866209
7.519271824446927,-9.200566120557337,-9.200566120557337,12.899062640308248
1.0872960583542217,0.43382331348718667,0.43382331348718667,1.9078519956804243
0.8399166433066336,-0.3429148800809756,-0.3429148800809756,0.5424391587912935
0.6850636538180694,-0.2746230801553529,-0.2746230801553529,1.3243034625091805
4.385818871198777,1.4042511575873478,1.4042511575873478,3.820658528816166
0.3071983606348929,0.006413019957219274,0.006413019957219274,0.25844109636636625
0.8786624226599433,-0.6511828458833717,-0.6511828458833717,1.5903798648483278
1.1185130734978042,-0.5585929261769209,-0.5585929261769209,2.2870854724307264
1.0382417770106867,-2.3696570231144407,-2.3696570231144407,7.996284663515955
1.4579060384491314,1.0109980677302264,1.0109980677302264,1.7564254764292693
0.7968253668275698,0.31931292319016463,0.31931292319016463,0.6929148711706445
2.020977032556733,-0.6667576890542312,-0.6667576890542312,0.43840969727267093
1.1751440094678685,0.12614421015932292,0.12614421015932292,0.904400149783992
